Longitude,Latitude,Crime type,Date,Crime Description
-122.405357242,37.805695943,Larceny Theft,2021-10-04 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.474110595,37.782509077,Motor Vehicle Theft,2021-10-04 0:00:00,"Vehicle, Stolen, Auto"
-122.421257559,37.801758416,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422838087,37.784546609,Recovered Vehicle,2021-10-04 0:00:00,"Vehicle, Recovered, Auto"
-122.431366398,37.785372646,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419273434,37.783567785,Motor Vehicle Theft,2021-10-04 0:00:00,"Vehicle, Stolen, Auto"
-122.401051294,37.798580053,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.392415075,37.729159753,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.423655076,37.805286984,Larceny Theft,2021-10-04 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.410206545,37.800315498,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.412993155,37.797138687,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.424258115,37.766405766,Recovered Vehicle,2021-10-04 0:00:00,"Vehicle, Recovered, Auto"
-122.409749295,37.803236714,Malicious Mischief,2021-10-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.41550518,37.781654261,Malicious Mischief,2021-10-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.481353795,37.720398971,Recovered Vehicle,2021-10-04 0:00:00,"Vehicle, Recovered, Auto"
-122.444250767,37.746117497,Motor Vehicle Theft,2021-10-04 0:00:00,"Vehicle, Stolen, Auto"
-122.408977848,37.751200795,Motor Vehicle Theft,2021-10-04 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.409930544,37.78742933,Larceny Theft,2021-10-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.390416265,37.73559052,,2021-10-04 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.427045476,37.747695852,Larceny Theft,2021-10-05 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.411504577,37.728229906,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.398799806,37.7558407,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, Att."
-122.418178855,37.786565983,Arson,2021-10-05 0:00:00,Arson of Vehicle
-122.48585712,37.750084562,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Attempted"
-122.413865605,37.781863338,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.380528915,37.732079051,Arson,2021-10-05 0:00:00,Arson of Vehicle
-122.458858662,37.78125706,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.479785678,37.785982617,Vandalism,2021-10-05 0:00:00,"Vehicle, Tampering"
-122.405101358,37.747366312,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.405285802,37.773856304,Forgery And Counterfeiting,2021-10-05 0:00:00,"Vehicle Registration, False Evidence of"
-122.437326169,37.797811457,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.428241497,37.786246577,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41873445,37.76673948,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.397042838,37.745974225,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.499870572,37.781327195,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.405285802,37.773856304,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.430354564,37.771639807,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.423655076,37.805286984,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.410730719,37.768177869,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.453164791,37.767306894,Larceny Theft,2021-10-05 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.476039473,37.726949913,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.389428943,37.788837779,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.384571481,37.719059037,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.384571481,37.719059037,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.443276135,37.756233771,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419512738,37.763429272,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.437461141,37.721163547,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.393570158,37.726979831,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.434483321,37.77541686,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41048669,37.765605838,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.434483321,37.77541686,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41796623,37.802201308,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.405285802,37.773856304,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.417706751,37.784235739,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.421257559,37.801758416,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.411541533,37.795408526,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Truck"
-122.395315168,37.76008417,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.474110595,37.782509077,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.390745343,37.721599852,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.419425409,37.801062213,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.402708155,37.783259235,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.422669446,37.74394224,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.44019493,37.803962802,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.429102239,37.798857523,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Auto"
-122.430420341,37.75955746,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.418993275,37.782169269,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.474382706,37.717507485,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.422598044,37.775020695,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41076483,37.783214312,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.423413056,37.795737108,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.423227148,37.794817354,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.427396398,37.782056938,Other Miscellaneous,2021-10-05 0:00:00,Evading a Police Vehicle or Bicycle
-122.41076483,37.783214312,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.421425214,37.760101292,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.425512057,37.772734311,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.412782129,37.784866245,Malicious Mischief,2021-10-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.438077711,37.735416251,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen & Recovered"
-122.433083399,37.785150939,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415185271,37.78838793,Larceny Theft,2021-10-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.407271551,37.717819946,Motor Vehicle Theft,2021-10-05 0:00:00,"Vehicle, Stolen, Auto"
-122.373890366,37.73093607,Recovered Vehicle,2021-10-05 0:00:00,"Vehicle, Recovered, Auto"
-122.398522338,37.743850167,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen & Recovered"
-122.483058895,37.719793399,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.472132196,37.731060227,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.409938241,37.778416281,Malicious Mischief,2021-10-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.409938241,37.778416281,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Attempted"
-122.407271551,37.717819946,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Truck"
-122.405424736,37.771296352,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Attempted"
-122.410758544,37.759133958,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.506865453,37.741673015,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.409361287,37.792970771,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.407159489,37.779738905,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.423641309,37.759967375,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.417505902,37.753902051,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.474110595,37.782509077,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.415080547,37.711655033,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.414254415,37.709848722,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.415052277,37.804480983,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.46965385,37.765782669,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.447148009,37.789071387,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.477362831,37.766062486,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.412173292,37.762915893,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.434729993,37.784944005,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41360417,37.805618479,Malicious Mischief,2021-10-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.424136236,37.753503074,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.432829729,37.775626088,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.483058895,37.719793399,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.4161381,37.780614966,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.416265511,37.752372788,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.416265511,37.752372788,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.413975009,37.807482512,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.460676843,37.76744881,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.401955145,37.727957455,Suspicious Occ,2021-10-06 0:00:00,Suspicious Vehicle
-122.392415075,37.729159753,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, Att."
-122.392415075,37.729159753,Malicious Mischief,2021-10-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.399269742,37.726780183,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.39695784,37.796346859,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415616438,37.80727587,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.389428943,37.788837779,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446609577,37.801787342,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.383118221,37.743883336,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.469288461,37.710593438,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.4418864,37.753365106,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Truck"
-122.4418864,37.753365106,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Truck"
-122.506865453,37.741673015,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.387174219,37.746157127,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.446933821,37.770007605,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.426143657,37.730881413,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.439297626,37.78245048,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.467515107,37.765877245,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.429782594,37.785563846,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.437694707,37.799633929,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.4330285,37.776550122,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.4330285,37.776550122,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, Att."
-122.4330285,37.776550122,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.420559966,37.806657732,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404933348,37.781499508,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422006823,37.805496648,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.386265015,37.717178948,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.427778872,37.783924734,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419399683,37.750572607,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.393528889,37.727913312,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.407852521,37.785491559,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419399683,37.750572607,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.405221173,37.788693991,Forgery And Counterfeiting,2021-10-06 0:00:00,"Vehicle Registration, False Evidence of"
-122.396530639,37.77832683,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422186712,37.781286386,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.463350527,37.782989203,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.415802426,37.808214053,Malicious Mischief,2021-10-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.471667796,37.763801647,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.429782594,37.785563846,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.421891572,37.779890106,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.421891572,37.779890106,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.423594073,37.788279732,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.433271581,37.786085428,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.43217749,37.754627665,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.430797882,37.782569888,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.417260632,37.807072513,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.415693874,37.782585032,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Other Vehicle"
-122.425625505,37.798343536,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.417260632,37.807072513,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.412908087,37.80218377,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.431366398,37.785372646,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.416324357,37.802410831,Malicious Mischief,2021-10-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.440735149,37.772712873,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.412340304,37.786834511,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.420493443,37.789620437,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419577244,37.806780111,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.431366398,37.785372646,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.425109522,37.804145844,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.419577244,37.806780111,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404258774,37.762112671,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Auto"
-122.404258774,37.762112671,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen & Recovered"
-122.408036237,37.786409613,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.477936682,37.759784493,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.485667404,37.778117247,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.419491513,37.775894186,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415802426,37.808214053,Larceny Theft,2021-10-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.410730719,37.768177869,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Truck"
-122.409481489,37.775451005,Recovered Vehicle,2021-10-06 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.509228161,37.777044002,Motor Vehicle Theft,2021-10-06 0:00:00,"Vehicle, Stolen, Auto"
-122.409309181,37.784349268,Larceny Theft,2021-10-06 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.442647898,37.799000049,Suspicious Occ,2021-10-06 0:00:00,Suspicious Vehicle
-122.498293188,37.75888761,Larceny Theft,2021-10-07 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.4280221,37.801862904,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.498189528,37.742055675,Vandalism,2021-10-07 0:00:00,"Vehicle, Tampering"
-122.389459045,37.719927425,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Auto"
-122.404496978,37.764664316,Motor Vehicle Theft,2021-10-07 0:00:00,"Vehicle, Stolen & Recovered"
-122.404496978,37.764664316,Motor Vehicle Theft,2021-10-07 0:00:00,"Vehicle, Stolen & Recovered"
-122.427401015,37.734507326,Motor Vehicle Theft,2021-10-07 0:00:00,"Vehicle, Stolen, Attempted"
-122.427401015,37.734507326,Vandalism,2021-10-07 0:00:00,"Vehicle, Tampering"
-122.44431862,37.798790245,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.379596064,37.732464571,Motor Vehicle Theft,2021-10-07 0:00:00,"Vehicle, Stolen, Auto"
-122.453699828,37.716108884,Larceny Theft,2021-10-07 0:00:00,"Theft, Vehicle Strip, >$950"
-122.426968262,37.746896579,Larceny Theft,2021-10-07 0:00:00,"Theft, Vehicle Strip, Attempted"
-122.390745343,37.721599852,Malicious Mischief,2021-10-07 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.369692491,37.72856231,Larceny Theft,2021-10-07 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.420064196,37.804235002,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, <$50"
-122.466442491,37.765924662,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.405357242,37.805695943,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.406956633,37.805494468,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.504856724,37.76047179,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Auto"
-122.389600601,37.732289961,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Auto"
-122.415431571,37.806343429,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.418781856,37.806241248,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509402193,37.764032734,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.397034797,37.789332652,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.386265015,37.717178948,Recovered Vehicle,2021-10-07 0:00:00,"Vehicle, Recovered, Truck"
-122.434483321,37.77541686,Larceny Theft,2021-10-07 0:00:00,"Theft, From Locked Vehicle, >$950"
